"                 /;.,   3 ",UFV,CNPJ,Unidade,Frente,Natureza,Portfólio,Fornecedor,Contrato original,Aditivo 1,Aditivo 2,Aditivo 3,Aditivo 4,Aditivo 5,Valor total,FD.Medido,Medição,FD+Medição,Saldo a Medir,Avanço Contratual%,"Pagamento? 
Sim / Não",OBS:
62.0,Mori II,MORI GERACAO II ,Mori II,0,Construção - Serviços de Construção,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
62.0,Mori II,MORI GERACAO II ,Mori II,0,Construção - Serviços de Construção - Substituição,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
62.0,Mori II,MORI GERACAO II ,Mori II,0,Construção - RDA Interno,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
62.0,Mori II,MORI GERACAO II ,Mori II,0,Full EPC - Contrato,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
62.0,Mori II,MORI GERACAO II ,Mori II,0,Equipamentos Curva A - Outros (Transformadores),Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
62.0,Mori II,MORI GERACAO II ,Mori II,0,Equipamentos Curva A - Outros (Cabine + Skid),Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
62.0,Mori II,MORI GERACAO II ,Mori II,0,Equipamentos Curva A - Outros (Cabine + Skid + Transformador),Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
62.0,Mori II,MORI GERACAO II ,Mori II,0,Desenvolvimento de projeto - Projetos - (Eng° Proprietario),Mori,0,2133650.4,0,0,0.0,0.0,0.0,2133650.4,0.0,2133650.4,2133650.4,0.0,1.0,,
62.0,Mori II,MORI GERACAO II ,Mori II,0,Desenvolvimento de projeto - Projetos - Executivos,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
62.0,Mori II,MORI GERACAO II ,Mori II,0,Desenvolvimento de projeto - Projetos Básica,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
62.0,Mori II,MORI GERACAO II ,Mori II,0,Desenvolvimento de projeto - Projetos Detalhada,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
62.0,Mori II,MORI GERACAO II ,Mori II,0,Desenvolvimento de projeto - Ambiental / Outros,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
62.0,Mori II,MORI GERACAO II ,Mori II,0,Desenvolvimento de projeto - Coordenograma,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
62.0,Mori II,MORI GERACAO II ,Mori II,0,Sistemas de Monitoramento - Supervisório,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
62.0,Mori II,MORI GERACAO II ,Mori II,0,Sistemas de Monitoramento - Estações Solarimétricas,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
62.0,Mori II,MORI GERACAO II ,Mori II,0,Sistemas de Monitoramento - CFTV,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
62.0,Mori II,MORI GERACAO II ,Mori II,0,Serviços Auxiliares - Drenagem,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
62.0,Mori II,MORI GERACAO II ,Mori II,0,Serviços Auxiliares - Terraplanagem,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
62.0,Mori II,MORI GERACAO II ,Mori II,0,Serviços Auxiliares - Supressão Vegetal,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
62.0,Mori II,MORI GERACAO II ,Mori II,0,RDR-Rede de Distribuição Rural,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
62.0,Mori II,MORI GERACAO II ,Mori II,0,Escopo COMERC,Mori,0,35918.44,0,0,0.0,0.0,0.0,35918.44,0.0,35918.44,35918.44,0.0,1.0,,
62.0,Mori II,MORI GERACAO II ,Mori II,0,Escopo COMERC - Segurança,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
62.0,Mori II,MORI GERACAO II ,Mori II,0,Conexão MT - Obras Transferencia,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
62.0,Mori II,MORI GERACAO II ,Mori II,0,Bases de Contaniers,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
62.0,Mori II,MORI GERACAO II ,Mori II,0,Construção - Serviços de Construção - Ase Engenharia,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
62.0,Mori II,MORI GERACAO II ,Mori II,0,Full EPC - Contrato Sobressalentes,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
62.0,Mori II,MORI GERACAO II ,Mori II,0,Construção - Serviços de Construção - NOVA MORADA,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
62.0,Mori II,MORI GERACAO II ,Mori II,0,Equipamentos Curva A -  Contrato Sobressalentes - SETTA,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
62.0,Mori II,MORI GERACAO II ,Mori II,0,Equipamentos Curva A -  Contrato Sobressalentes - Arctech,Mori,Estimado,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S, Contrato Sobressalentes - Arctech
62.0,Mori II,MORI GERACAO II ,Mori II,0,Equipamentos Curva A -  Contrato Sobressalentes - Romagnole,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
62.0,Mori II,MORI GERACAO II ,Mori II,0,GOS FLORESTAL - (PRAD - Recuperação Area Ambiental),Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
62.0,Mori II,MORI GERACAO II ,Mori II,0,Cercamento das bacias de contenção ciclo 2,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Cercamento das bacias de contenção ciclo 2
62.0,Mori II,MORI GERACAO II ,Mori II,0,Total,Mori,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
63.0,NewCo IV,MORI MINAS IV,NewCo IV,0,Conexão AT - Obras,Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
63.0,NewCo IV,MORI MINAS IV,NewCo IV,0,Conexão MT - Obras,Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
63.0,NewCo IV,MORI MINAS IV,NewCo IV,0,Construção - Serviços de Construção,Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
63.0,NewCo IV,MORI MINAS IV,NewCo IV,0,Construção - Serviços de Construção - Substituição,Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
63.0,NewCo IV,MORI MINAS IV,NewCo IV,0,Construção - RDA Interno,Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
63.0,NewCo IV,MORI MINAS IV,NewCo IV,0,Full EPC - Contrato,Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
63.0,NewCo IV,MORI MINAS IV,NewCo IV,0,Equipamentos Curva A - Outros (Transformadores),Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
63.0,NewCo IV,MORI MINAS IV,NewCo IV,0,Equipamentos Curva A - Outros (Cabine + Skid),Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
63.0,NewCo IV,MORI MINAS IV,NewCo IV,0,Equipamentos Curva A - Outros (Cabine + Skid + Transformador),Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
63.0,NewCo IV,MORI MINAS IV,NewCo IV,0,Desenvolvimento de projeto - Projetos - (Eng° Proprietario),Solatio,0,2125510.96,0,0,0.0,0.0,0.0,2125510.96,0.0,2125510.96,2125510.96,0.0,1.0,,
63.0,NewCo IV,MORI MINAS IV,NewCo IV,0,Desenvolvimento de projeto - Projetos - Executivos,Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
63.0,NewCo IV,MORI MINAS IV,NewCo IV,0,Desenvolvimento de projeto - Projetos Básica,Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
63.0,NewCo IV,MORI MINAS IV,NewCo IV,0,Desenvolvimento de projeto - Projetos Detalhada,Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
63.0,NewCo IV,MORI MINAS IV,NewCo IV,0,Desenvolvimento de projeto - Ambiental / Outros,Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
63.0,NewCo IV,MORI MINAS IV,NewCo IV,0,Desenvolvimento de projeto - Coordenograma,Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
63.0,NewCo IV,MORI MINAS IV,NewCo IV,0,Sistemas de Monitoramento - Supervisório,Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
63.0,NewCo IV,MORI MINAS IV,NewCo IV,0,Sistemas de Monitoramento - Estações Solarimétricas,Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
63.0,NewCo IV,MORI MINAS IV,NewCo IV,0,Sistemas de Monitoramento - CFTV,Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
63.0,NewCo IV,MORI MINAS IV,NewCo IV,0,Serviços Auxiliares - Drenagem,Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
63.0,NewCo IV,MORI MINAS IV,NewCo IV,0,Serviços Auxiliares - Terraplanagem,Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
63.0,NewCo IV,MORI MINAS IV,NewCo IV,0,Serviços Auxiliares - Supressão Vegetal,Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
63.0,NewCo IV,MORI MINAS IV,NewCo IV,0,RDR-Rede de Distribuição Rural,Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
63.0,NewCo IV,MORI MINAS IV,NewCo IV,0,Escopo COMERC,Solatio,0,14368.650000000001,0,0,0.0,0.0,0.0,14368.650000000001,0.0,14368.650000000001,14368.650000000001,0.0,1.0,,
63.0,NewCo IV,MORI MINAS IV,NewCo IV,0,Escopo COMERC - Segurança,Solatio,Ronda Processo GLD/Juridico,88298.23,0,0,0.0,0.0,0.0,88298.23,0.0,0.0,0.0,88298.23,0.0,S,Segurança Ronda
63.0,NewCo IV,MORI MINAS IV,NewCo IV,0,Conexão MT - Obras Transferencia,Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
63.0,NewCo IV,MORI MINAS IV,NewCo IV,0,Bases de Contaniers,Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
63.0,NewCo IV,MORI MINAS IV,NewCo IV,0,Construção - Serviços de Construção - Ase Engenharia,Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
63.0,NewCo IV,MORI MINAS IV,NewCo IV,0,Full EPC - Contrato Sobressalentes,Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
63.0,NewCo IV,MORI MINAS IV,NewCo IV,0,Construção - Serviços de Construção - NOVA MORADA,Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
63.0,NewCo IV,MORI MINAS IV,NewCo IV,0,Equipamentos Curva A -  Contrato Sobressalentes - SETTA,Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
63.0,NewCo IV,MORI MINAS IV,NewCo IV,0,Equipamentos Curva A -  Contrato Sobressalentes - Arctech,Solatio,Estimado,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S, Contrato Sobressalentes - Arctech
63.0,NewCo IV,MORI MINAS IV,NewCo IV,0,Equipamentos Curva A -  Contrato Sobressalentes - Romagnole,Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
63.0,NewCo IV,MORI MINAS IV,NewCo IV,0,GOS FLORESTAL - (PRAD - Recuperação Area Ambiental),Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
63.0,NewCo IV,MORI MINAS IV,NewCo IV,0,Cercamento das bacias de contenção ciclo 2,Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Cercamento das bacias de contenção ciclo 2
63.0,NewCo IV,MORI MINAS IV,NewCo IV,0,Total,Solatio,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
64.0,NewCo V,MORI MINAS V,NewCo V,0,Conexão AT - Obras,Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
64.0,NewCo V,MORI MINAS V,NewCo V,0,Conexão MT - Obras,Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
64.0,NewCo V,MORI MINAS V,NewCo V,0,Construção - Serviços de Construção,Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
64.0,NewCo V,MORI MINAS V,NewCo V,0,Construção - Serviços de Construção - Substituição,Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
64.0,NewCo V,MORI MINAS V,NewCo V,0,Construção - RDA Interno,Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
64.0,NewCo V,MORI MINAS V,NewCo V,0,Full EPC - Contrato,Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
64.0,NewCo V,MORI MINAS V,NewCo V,0,Equipamentos Curva A - Outros (Transformadores),Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
64.0,NewCo V,MORI MINAS V,NewCo V,0,Equipamentos Curva A - Outros (Cabine + Skid),Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
64.0,NewCo V,MORI MINAS V,NewCo V,0,Equipamentos Curva A - Outros (Cabine + Skid + Transformador),Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
64.0,NewCo V,MORI MINAS V,NewCo V,0,Desenvolvimento de projeto - Projetos - (Eng° Proprietario),Solatio,0,1571032.8299999996,0,0,0.0,0.0,0.0,1571032.8299999996,0.0,1571032.8299999996,1571032.8299999996,0.0,1.0,,
64.0,NewCo V,MORI MINAS V,NewCo V,0,Desenvolvimento de projeto - Projetos - Executivos,Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
64.0,NewCo V,MORI MINAS V,NewCo V,0,Desenvolvimento de projeto - Projetos Básica,Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
64.0,NewCo V,MORI MINAS V,NewCo V,0,Desenvolvimento de projeto - Projetos Detalhada,Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
64.0,NewCo V,MORI MINAS V,NewCo V,0,Desenvolvimento de projeto - Ambiental / Outros,Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
64.0,NewCo V,MORI MINAS V,NewCo V,0,Desenvolvimento de projeto - Coordenograma,Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
64.0,NewCo V,MORI MINAS V,NewCo V,0,Sistemas de Monitoramento - Supervisório,Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
64.0,NewCo V,MORI MINAS V,NewCo V,0,Sistemas de Monitoramento - Estações Solarimétricas,Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
64.0,NewCo V,MORI MINAS V,NewCo V,0,Sistemas de Monitoramento - CFTV,Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
64.0,NewCo V,MORI MINAS V,NewCo V,0,Serviços Auxiliares - Drenagem,Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
64.0,NewCo V,MORI MINAS V,NewCo V,0,Serviços Auxiliares - Terraplanagem,Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
64.0,NewCo V,MORI MINAS V,NewCo V,0,Serviços Auxiliares - Supressão Vegetal,Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
64.0,NewCo V,MORI MINAS V,NewCo V,0,RDR-Rede de Distribuição Rural,Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
64.0,NewCo V,MORI MINAS V,NewCo V,0,Escopo COMERC,Solatio,0,14368.650000000001,0,0,0.0,0.0,0.0,14368.650000000001,0.0,14368.650000000001,14368.650000000001,0.0,1.0,,
64.0,NewCo V,MORI MINAS V,NewCo V,0,Escopo COMERC - Segurança,Solatio,Ronda Processo GLD/Juridico,88298.23,0,0,0.0,0.0,0.0,88298.23,0.0,0.0,0.0,88298.23,0.0,S,Segurança Ronda
64.0,NewCo V,MORI MINAS V,NewCo V,0,Conexão MT - Obras Transferencia,Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
64.0,NewCo V,MORI MINAS V,NewCo V,0,Bases de Contaniers,Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
64.0,NewCo V,MORI MINAS V,NewCo V,0,Construção - Serviços de Construção - Ase Engenharia,Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
64.0,NewCo V,MORI MINAS V,NewCo V,0,Full EPC - Contrato Sobressalentes,Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
64.0,NewCo V,MORI MINAS V,NewCo V,0,Construção - Serviços de Construção - NOVA MORADA,Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
64.0,NewCo V,MORI MINAS V,NewCo V,0,Equipamentos Curva A -  Contrato Sobressalentes - SETTA,Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
64.0,NewCo V,MORI MINAS V,NewCo V,0,Equipamentos Curva A -  Contrato Sobressalentes - Arctech,Solatio,Estimado,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S, Contrato Sobressalentes - Arctech
64.0,NewCo V,MORI MINAS V,NewCo V,0,Equipamentos Curva A -  Contrato Sobressalentes - Romagnole,Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
64.0,NewCo V,MORI MINAS V,NewCo V,0,GOS FLORESTAL - (PRAD - Recuperação Area Ambiental),Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
64.0,NewCo V,MORI MINAS V,NewCo V,0,Cercamento das bacias de contenção ciclo 2,Solatio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Cercamento das bacias de contenção ciclo 2
64.0,NewCo V,MORI MINAS V,NewCo V,0,Total,Solatio,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
65.0,EDN,ESTRELA DO NORTE ,EDN,0,Conexão AT - Obras,Apolo,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
65.0,EDN,ESTRELA DO NORTE ,EDN,0,Conexão MT - Obras,Apolo,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
65.0,EDN,ESTRELA DO NORTE ,EDN,0,Construção - Serviços de Construção,Apolo,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
65.0,EDN,ESTRELA DO NORTE ,EDN,0,Construção - Serviços de Construção - Substituição,Apolo,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
65.0,EDN,ESTRELA DO NORTE ,EDN,0,Construção - RDA Interno,Apolo,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
65.0,EDN,ESTRELA DO NORTE ,EDN,0,Full EPC - Contrato,Apolo,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
65.0,EDN,ESTRELA DO NORTE ,EDN,0,Equipamentos Curva A - Outros (Transformadores),Apolo,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
65.0,EDN,ESTRELA DO NORTE ,EDN,0,Equipamentos Curva A - Outros (Cabine + Skid),Apolo,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
65.0,EDN,ESTRELA DO NORTE ,EDN,0,Equipamentos Curva A - Outros (Cabine + Skid + Transformador),Apolo,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
65.0,EDN,ESTRELA DO NORTE ,EDN,0,Desenvolvimento de projeto - Projetos - (Eng° Proprietario),Apolo,0,2643580.5500000007,0,0,0.0,0.0,0.0,2643580.5500000007,0.0,2643580.5500000007,2643580.5500000007,0.0,1.0,,
65.0,EDN,ESTRELA DO NORTE ,EDN,0,Desenvolvimento de projeto - Projetos - Executivos,Apolo,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
65.0,EDN,ESTRELA DO NORTE ,EDN,0,Desenvolvimento de projeto - Projetos Básica,Apolo,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
65.0,EDN,ESTRELA DO NORTE ,EDN,0,Desenvolvimento de projeto - Projetos Detalhada,Apolo,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
65.0,EDN,ESTRELA DO NORTE ,EDN,0,Desenvolvimento de projeto - Ambiental / Outros,Apolo,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
65.0,EDN,ESTRELA DO NORTE ,EDN,0,Desenvolvimento de projeto - Coordenograma,Apolo,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
65.0,EDN,ESTRELA DO NORTE ,EDN,0,Sistemas de Monitoramento - Supervisório,Apolo,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
65.0,EDN,ESTRELA DO NORTE ,EDN,0,Sistemas de Monitoramento - Estações Solarimétricas,Apolo,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
65.0,EDN,ESTRELA DO NORTE ,EDN,0,Sistemas de Monitoramento - CFTV,Apolo,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
65.0,EDN,ESTRELA DO NORTE ,EDN,0,Serviços Auxiliares - Drenagem,Apolo,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
65.0,EDN,ESTRELA DO NORTE ,EDN,0,Serviços Auxiliares - Terraplanagem,Apolo,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
65.0,EDN,ESTRELA DO NORTE ,EDN,0,Serviços Auxiliares - Supressão Vegetal,Apolo,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
65.0,EDN,ESTRELA DO NORTE ,EDN,0,RDR-Rede de Distribuição Rural,Apolo,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
65.0,EDN,ESTRELA DO NORTE ,EDN,0,Escopo COMERC,Apolo,0,6892.78,0,0,0.0,0.0,0.0,6892.78,0.0,6892.78,6892.78,0.0,1.0,,
65.0,EDN,ESTRELA DO NORTE ,EDN,0,Escopo COMERC - Segurança,Apolo,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
65.0,EDN,ESTRELA DO NORTE ,EDN,0,Conexão MT - Obras Transferencia,Apolo,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
65.0,EDN,ESTRELA DO NORTE ,EDN,0,Bases de Contaniers,Apolo,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
65.0,EDN,ESTRELA DO NORTE ,EDN,0,Construção - Serviços de Construção - Ase Engenharia,Apolo,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
65.0,EDN,ESTRELA DO NORTE ,EDN,0,Full EPC - Contrato Sobressalentes,Apolo,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
65.0,EDN,ESTRELA DO NORTE ,EDN,0,Construção - Serviços de Construção - NOVA MORADA,Apolo,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
65.0,EDN,ESTRELA DO NORTE ,EDN,0,Equipamentos Curva A -  Contrato Sobressalentes - SETTA,Apolo,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
65.0,EDN,ESTRELA DO NORTE ,EDN,0,Equipamentos Curva A -  Contrato Sobressalentes - Arctech,Apolo,Estimado,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S, Contrato Sobressalentes - Arctech
65.0,EDN,ESTRELA DO NORTE ,EDN,0,Equipamentos Curva A -  Contrato Sobressalentes - Romagnole,Apolo,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
65.0,EDN,ESTRELA DO NORTE ,EDN,0,GOS FLORESTAL - (PRAD - Recuperação Area Ambiental),Apolo,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
65.0,EDN,ESTRELA DO NORTE ,EDN,0,Cercamento das bacias de contenção ciclo 2,Apolo,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Cercamento das bacias de contenção ciclo 2
